sgRNA	Gene	PlasmidLib	R1_2iSL	R1_High	R1_Negative	R1_Selected	R2_2iSL	R2_High	R2_Negative	R2_Selected
Brd4_p1_8	Brd4_p1	3506.0114162840255	2511.6396882817635	1923.6822262764836	1908.099259068372	3571.3078578702975	4084.651793884593	3084.207840983581	3574.7837506799033	4262.781674727839
Ctcf_p1_5	Ctcf_p1	3828.0988648358543	5352.97839169196	4456.369378459593	3515.9775023912925	5300.546322165557	4486.462778621361	4150.262994601267	2430.544113853204	5345.020877399687
BRDN0000737813	NT	2850.7387527463184	1749.7509529475217	1522.0729172731246	1779.9714615535768	2478.9373055097826	2587.4579972539623	2159.068023763635	3346.2446599236937	3250.853554013016
Arid4a_p1_8	Arid4a_p1	5095.009792068304	10539.255034161679	7491.727263137059	11557.881028761087	10725.624558869536	10672.30449905937	8883.792946814048	14570.911218754025	9833.900933322666
gRNA_6504	RE127	2702.1800157087087	1957.2020186463105	3116.2070234702655	2288.71418697997	1917.2900130948892	3383.4020498216996	5321.698312829437	3755.4531670209612	3351.494906618169
Smarcal1_p1_10	Smarcal1_p1	4713.145737951257	5029.45351542361	5211.254272188007	4799.767787294437	7073.245588850064	6285.6546402133845	6575.232131393681	5716.565634996546	6027.451966982573
Cnbp_p1_10	Cnbp_p1	1207.6387655960514	1422.5215933631227	1911.379096460188	1821.424572514246	1868.8145027376515	877.8418328962504	863.8722796557109	620.7615843513266	1104.2975813250323
Zfp42_p1_4	Zfp42_p1	3676.2612422609122	2363.460355639772	4328.065310375368	3092.6533086414297	3170.1312204310875	6004.13102033412	8385.075191041178	4027.2293830553726	4440.627352619137
Zfp748_p1_3	Zfp748_p1	3863.9143837821034	6293.917153968609	5518.832517595394	5522.056841912155	5154.284006432512	4563.241947679342	5095.008423841768	4933.664830851962	5655.21682721009
Zfp42_p1_7	Zfp42_p1	4541.130358223498	3542.7208779156244	3308.6631255966017	3037.3824940272043	4511.565601868445	4519.7337518798195	4206.629129160363	6165.9229012807145	4357.908432669697
Epas1_p1_7	Epas1_p1	5595.670391422556	5707.373962260724	4122.427283445859	6410.158340372549	5840.463213385827	5722.607400454856	3955.432225147	7410.534436074668	6981.4768437327875
Brd4_p1_6	Brd4_p1	5367.787846577938	7943.6470573827855	7193.815762585334	7313.333697364096	8163.944571887916	6958.752022288351	5501.824873268287	11820.721214451258	6846.369274482035
Pias2_p2_1	Pias2_p2	4790.451770042983	7733.726336139964	7161.3003480708385	5250.727388351412	6737.260154994727	8095.083724346472	7629.03377749852	4899.69280384766	6770.543597861714
gRNA_4403	RE93	3750.0361668508967	4509.591023404622	2607.3847260677603	5640.135400406182	5271.293859018948	4783.342232312221	1482.6744090544826	6136.583423413364	5313.311958085736
FIREWACh_6	FIREWACh	3467.295344747059	2943.829408487574	6461.779538515753	3931.764766875579	4411.271442508642	3836.3991472637877	11033.058164567406	2012.0705084820363	4082.178699504894
gRNA_2582	RE58	5209.266341946125	4104.567514183177	368.21509950198566	4730.679269026655	4049.3766841520223	5259.373080471704	450.92907647276826	8071.444779612896	4378.588162657056
Nme2_p1_3	Nme2_p1	4085.4913795164666	7673.21977531115	3693.575329849274	3110.2394769277744	5430.9287293333	4445.513888457104	2440.8986965591153	3170.207792719586	5238.864930131239
Nfrkb_p1_6	Nfrkb_p1	5007.362659435758	6570.518574900327	2024.743649767482	8104.711270249596	5028.0805225714275	9052.264031935969	2237.4904718458556	23008.327380185987	6975.962249069492
Klf5_p1_6	Klf5_p1	5624.67591732973	5491.279102157819	5273.648716256363	3827.5039120351084	6811.644989853246	5172.356688872658	5425.853126688636	3661.258001236307	7102.797926325301
Hic2_p1_5	Hic2_p1	3090.3496189360108	3405.654995221782	3070.5096841525965	3523.5144316568685	3044.763521231335	3928.534150133365	4261.769912968174	3923.769118996818	3392.854366592889
Ncor1_p2_2	Ncor1_p2	4186.506276262753	6024.72469966899	6159.474063029636	5390.160579764572	5817.897027529872	6344.518669824503	5833.894926866439	6595.205787971433	5620.75061056449
E2f3_p2_3	E2f3_p2	3563.770246133962	4276.208574493485	3715.54520452123	3833.7846864230887	4338.558176972786	5863.369210394489	4380.628935842789	7906.217193728339	4530.239515897698
Zfp36l1_p1_5	Zfp36l1_p1	4260.659533799352	4646.656906098465	4734.947389299997	4568.635289816767	5085.749664203314	5356.626694611813	5124.4168418726	5633.179750531442	5102.378712214662
gRNA_4476	RE95	4933.839956810184	9895.90976494103	6046.109509722342	9697.515655041365	8462.319695983328	6976.667161735214	5609.65573938134	6269.383165339269	6650.601163935025
Tcf7_p2_5	Tcf7_p2	3288.8483049268407	4140.377519571659	4037.1841697186687	4528.438333733694	4936.979994486273	6318.925613471843	3522.883409943502	8730.810940105475	4935.562223649957
Gli2_p1_9	Gli2_p1	2590.571796457194	2152.304806624933	1996.6222101873782	1864.133838352511	2715.46436466665	3030.2178721549867	2905.306631296015	2113.9865894949407	3186.057066719288
Zfx_p1_6	Zfx_p1	1470.4540525114828	1431.165387767239	1348.0715098712315	1068.987800834223	1487.6966971704023	1410.1774050315857	1338.0830204028885	1309.4672227112562	2063.837052738543
BRDN0000737507	NT	3150.000113519024	2498.056582789581	2312.988405463547	3492.110559716968	3181.8322056897314	2497.882300019651	2236.265121094571	2370.3209750728515	2859.317332918997
gRNA_4402	RE93	3829.6121966223154	4820.767621952805	2884.205146934408	4880.161699460583	5064.019263008689	7731.662324138694	3200.616162355627	8455.946357979763	6718.154948560402
Sox2_p1_12	Sox2_p1	3419.2470605269154	2648.7055709756064	3069.630889165718	3523.5144316568685	3561.278441934317	2976.4724538143996	1998.5470753453399	4198.6337011225305	2008.691106105583
Nfe2l2_p1_4	Nfe2l2_p1	2996.6491591576205	2105.3813512883025	1611.7100059347058	2879.1069794501045	2932.768376612889	2518.3567451017793	2182.3496880380444	5901.867600474553	3650.661667101979
Zfp518b_p1_1	Zfp518b_p1	5466.658856626737	7425.0193931358135	6233.2928419274085	6623.704669563875	7642.414943216943	7601.1377367401265	5626.810649899326	8548.597340718767	7727.325771943578
Myrf_p1_11	Myrf_p1	3212.9294936393694	3650.1508940810686	3813.0914480647157	2948.195497717886	3715.0628196193475	4238.210132000556	3733.64373916447	4061.2014100596743	3958.1003195807334
Foxm1_p1_5	Foxm1_p1	3632.248509471332	4640.482767238382	3612.7261910564753	3407.9481829180336	5429.257160010637	4215.176381283161	3878.235127816064	3466.6909374843985	4051.848428856766
Tox4_p2_12	Tox4_p2	3817.2533203662156	1838.6585525327168	2143.3809729960453	2083.9609419318163	2717.1359339893133	5241.457941024842	6935.485252271382	6524.17336787153	4535.7541105609935
Foxd3_p1_8	Foxd3_p1	3651.7957117131227	4731.86002236761	3590.756316384519	4234.498092376222	4030.989421602725	5218.424190307447	4070.6151957677616	4933.664830851962	4686.0268151358105
Klf2_p1_12	Klf2_p1	2303.164868011768	998.9756675614291	908.6740164321078	813.9883606822285	1596.3487031435216	2016.7328405896362	1003.5622653021663	4854.911495523808	1830.8454282142857
BRDN0000737883	NT	4064.9352894170347	2656.1145376077056	2431.6257286921104	1991.0054809897101	2564.187340965615	1904.1233926379307	1608.8855364368064	1431.4576833176113	2153.449216017104
Ncor1_p2_10	Ncor1_p2	2463.3258154122464	4049.0002644424303	5355.37665003604	3992.0602010001885	3435.074958073232	3004.6248158023263	3914.995650354605	2629.743726742063	2833.123008268341
BRDN0000737413	NT	2884.15816303067	513.6883531589054	104.57660343851144	335.39335231814044	508.9928587509972	570.725156664326	400.6896956700957	545.0966151144734	747.2275768766135
Adnp_p1_7	Adnp_p1	1730.9993417472224	1637.381625694011	1237.3433415245725	2149.28099556681	1707.508063100636	1481.8379628190348	1206.9704900154259	2946.301251100326	2309.236515255217
Mitf_p1_11	Mitf_p1	3245.844459994901	3764.9898768786124	4062.6692243381376	3002.2101574545154	3817.0285483018133	4494.14069552716	4144.136240844843	4848.734763341208	3664.448153760219
Id2_p2_12	Id2_p2	5355.050637375222	6195.13093220728	5726.22813449866	5563.509952872824	5735.154346058034	6595.330622080574	7673.146404544769	6311.076107571821	6343.162511456271
Zfp296_p1_8	Zfp296_p1	3714.977313797878	4533.052751072937	4884.342537069299	4841.220898255106	5211.953148064398	4596.5129209378	5711.35985173797	7342.590382066065	4963.1351969664365
BRDN0000738161	NT	3955.723178827417	4647.891733870481	6839.6613828734	4108.88260461662	3797.8055010911844	3339.893854022177	4897.726952884931	2572.60895405301	4355.151135338048
Pou2f1_p1_9	Pou2f1_p1	4384.878851271377	4966.477299050764	4421.217578984463	6346.0944416151515	6414.647275720696	5064.865852191485	2674.9406900544923	5855.542109105051	5503.565473969449
Zfp280c_p1_12	Zfp280c_p1	2810.3832384406855	2579.555215742677	1501.860632574925	2031.2024370727831	2666.988854309412	3462.7405245149466	3348.883603261075	3323.0819142389428	3215.008688701592
Zfp213_p1_5	Zfp213_p1	3149.3695586079984	4987.469371175046	3358.7544398486616	3927.996302242791	4432.166059041935	4898.510985899193	3579.2495445025984	8103.872623571548	4588.142759862306
Nme2_p1_1	Nme2_p1	3150.000113519024	4221.876152524755	5532.893237385446	4968.092540892305	4186.445368610419	3531.8417766671296	2769.2926979034137	2975.6407289676777	3110.231390098967
Pou5f1_p1_10	Pou5f1_p1	3740.8300651499244	9921.841148153379	6363.354499985389	7926.33727763096	8748.993834820096	7396.3932859188435	5172.205521172704	9441.135141104505	8034.764424422332
Smad7_p1_10	Smad7_p1	3639.815168403638	4293.496163301717	7692.971315132178	4155.360335087673	5691.693543668786	7117.428971674846	9967.00301094972	7143.3907691772065	6741.59197587941
gRNA_2455	RE57	2945.4481003823494	3620.5150275526703	656.4598551980508	1975.9316224585577	3879.7123979016897	4811.494594300148	449.7037257214836	3435.8072765713973	3756.8176143704277
Zmiz2_p1_7	Zmiz2_p1	3165.7639862946617	3640.2722719049357	2736.5675891388623	2387.950422310056	3332.273444729435	1927.1571433553252	971.7031457687642	2776.441116078819	3132.2897687521513
Gabpb2_p1_1	Gabpb2_p1	3039.40078212515	3295.7553235123046	1693.4379397143828	2061.350154135088	3644.8569080674856	4427.5987490102425	3269.23580442757	6602.926703199683	3472.815989210682
Mis18bp1_p1_8	Mis18bp1_p1	5050.744837314313	5623.405673763595	3821.00060294662	4313.635849664773	5166.820776352487	8998.518613595383	5705.233097981546	5259.487453484126	7570.159824039641
Atf5_p1_11	Atf5_p1	1431.4857590101064	1838.6585525327168	663.4902150930768	710.9836607193539	1679.0913846153587	934.1465568721031	432.54881520349784	251.7018364409608	1182.880555277001
BRDN0000737802	NT	3222.009484358137	4031.7126756341977	2916.720561448903	4646.516892227721	2367.7779455526684	1847.818668662078	2526.673249149044	1579.6992557000178	2438.8294898426743
gRNA_4487	RE96	3154.5401088784074	3167.333235222578	1841.9542924968066	4097.577210718255	3404.15092560396	3547.197610478726	1895.6176122374254	4757.627963647854	4124.916808145439
Dcp1a_p1_9	Dcp1a_p1	3426.057053565991	5089.960076252424	4262.1556863595	4434.226717913992	4245.7860795649685	6088.5881062979	5533.683992801689	8531.611327216617	5345.020877399687
gRNA_1775	RE46	3458.9720199215226	4823.237277496838	5479.286743185873	4804.7924068048205	3857.9819967070657	2479.967160572789	4793.572139025732	1721.7640958998238	3414.9127452460734
Csrnp1_p1_1	Csrnp1_p1	4642.901920863015	6349.484403709355	5208.617887227372	5464.273717542737	6412.975706398032	5540.896700350968	4412.488055376191	6789.772851723342	5390.5162833718805
Elf1_p1_7	Elf1_p1	1804.3959333905914	1223.7143220684502	1074.7662689520967	1272.4848910047801	1592.1697798368632	1893.8861700968666	1467.9702000390662	2157.2237147731425	1313.8521785302817
Otx2_p2_2	Otx2_p2	5572.592081679023	5943.226066715894	2885.083941921286	5562.253797995228	6168.090800627848	4079.5331826140614	2320.814322933215	4081.2757896531252	5004.494656941157
Pknox1_p1_2	Pknox1_p1	3585.4613350732393	2847.5128422702787	2664.506400214846	2282.4334125919895	2455.535334992496	4053.940126261401	3415.052543830449	5287.282748305827	3232.931121357304
Brd4_p1_1	Brd4_p1	2903.579254290256	3539.0163945995746	3414.118524021991	3257.2095976065098	3262.0675331775733	2787.083836804713	2689.6448990699087	2810.4131430831208	3581.7292338107786
Tfam_p2_9	Tfam_p2	3411.4281796301993	4546.63585656512	4773.61436872264	4444.27595693476	3867.1756279817146	2920.167729838547	3837.7985530236692	2546.357842276959	2946.17219886591
Foxm1_p1_8	Foxm1_p1	4012.347009837508	3867.48058195599	3608.332216122084	2919.3039355331775	3532.025978787708	2564.424246536568	2009.5752321069021	2493.855618724857	2623.5684110630914
Csde1_p1_10	Csde1_p1	3167.781762009943	5017.105237703445	5002.979860297863	5253.239698106604	4677.88674947345	5223.542801577979	5182.008327182981	5318.166409218828	5393.273580703528
Arid1a_p1_3	Arid1a_p1	2991.7308308516217	5924.703650135645	3908.0013066475663	3856.395474219817	5907.325986292361	5781.471430065975	3493.4749919126693	5748.993478955196	5426.361148683304
gRNA_1829	RE47	2039.845137167516	2196.7586064175307	3134.6617181947086	2140.487911423638	2922.7389606769084	1893.8861700968666	2785.2222576701147	2097.00057599279	2296.828677262801
Cnbp_p1_5	Cnbp_p1	4288.025616937859	5429.537713556989	4581.158266596304	4730.679269026655	5287.1737675842505	4268.921799623748	3195.7147593504883	4170.838406300829	3821.6141016641564
Pou2f1_p1_6	Pou2f1_p1	3717.121200495365	6613.737546920907	8755.43445426798	5662.74618820291	4533.296003063068	6769.363405278665	11226.663583270389	3997.8899051880217	6235.627915521998
Zfp748_p1_11	Zfp748_p1	2383.371452694212	4466.372051384041	4022.2446549417386	3395.3866341420735	4010.9305897307645	3170.9796820946185	2853.841899742058	4796.232539789105	2835.8803055999892
Capn15_p1_2	Capn15_p1	3429.9664940143493	3087.0694300414993	2086.2592988489596	3675.5091718459885	3214.427807481667	3199.132044082545	1542.7165958674327	4882.70679034551	3175.0278773926957
Gtf2ird1_p2_4	Gtf2ird1_p2	3074.4596351781684	4703.458983611228	4533.703337304878	4935.432514074808	4619.3818231802325	4540.208196961948	4077.96730027547	4030.317749146673	3704.4289650691157
BRDN0000737719	NT	351.97575133443814	359.3348816568305	432.3671335440977	405.7380254635182	557.468369108235	432.5226523599601	420.2953076906509	222.36235857360953	390.1575724281949
Nfrkb_p1_10	Nfrkb_p1	4476.561535334486	9037.704463389493	13063.287479945147	9633.451756283966	7619.0129726996565	5865.928516029754	11450.902770755487	6578.219774469282	6898.757923783347
Trp53_p1_8	Trp53_p1	3017.5835822036674	2732.673859472735	3198.8137522368206	2807.5061514271306	2099.491069265197	2518.3567451017793	3477.5454321459683	1571.9783404717675	2423.66435451861
Grhl3_p1_8	Grhl3_p1	2524.867974728336	1750.9857807195383	1739.1352790320516	1884.2323163940475	2191.4273820116828	2628.406887418219	2935.9404000781324	2293.1118227903485	2658.034627708692
Adnp_p1_9	Adnp_p1	3813.0916579534473	3900.8209318004383	2970.3270556484763	2511.053600314467	4738.899029750663	5336.152249529685	2395.5607187615815	3868.178529353416	5394.652229369352
Zfp985_p1_8	Zfp985_p1	3888.506025312098	4367.585829622713	4915.100361610038	4392.773606953323	5671.634711796826	6303.569779660246	5707.683799484116	5228.603792571124	6388.657917428463
gRNA_1939	RE49	2925.6486761761485	2462.2465774011	4356.186749955473	3026.0771001288404	3404.9867102652915	4135.837906589914	7930.470062314555	2940.124518917726	3266.01868933708
Pias2_p2_12	Pias2_p2	3449.2614742917294	4529.348267756887	4856.221097489195	4372.6751289117865	4317.663560439493	6812.871601078187	6940.38665527652	7300.897439833513	5536.653041949226
Pou2f1_p1_3	Pou2f1_p1	3004.215818089927	2752.4311038250007	2107.350378534037	2050.0447602367235	2423.7755178618913	2582.3393859834305	2699.447705080186	3857.3692480338655	2254.090568622257
gRNA_2587	RE58	3319.24105163827	4781.253133248274	1486.9211177979946	4993.215638444226	4630.247023777544	4801.257371759083	1508.4067748314612	8108.505172708498	4695.677355796579
Zfp654_p1_4	Zfp654_p1	6207.0564331528885	7643.583908782752	9038.406440042774	8456.434635976484	7944.968990619014	11056.200344349276	9226.891157173764	10120.575681190534	7979.618477789371
Prdm14_p1_4	Prdm14_p1	3447.243698576448	2890.73181429086	3342.057335097975	3085.1163793758537	4146.327704866498	3677.7221978772936	3415.052543830449	4385.479849646188	4979.678980956325
Klf4_p2_6	Klf4_p2	5267.6557267070875	7421.314909819764	5838.713892819076	8009.243499552297	8283.461778458348	8089.965113075939	7086.203394679399	9674.306780997666	7404.721984140759
Gabpa_p1_6	Gabpa_p1	3105.7351587650332	7243.499710649374	6420.4761741324755	5950.405655172402	5018.0511066354475	4553.0047251382775	5053.346498298088	5560.603147385888	3680.9919377501074
Zic3_p1_3	Zic3_p1	4229.131788248077	5956.809172208077	5559.257086991794	6843.5317731431805	5668.2915731514995	7570.426069116935	6422.0632874830935	10739.793082496211	8306.358211589662
Smad7_p1_7	Smad7_p1	1250.516499545786	1605.2761036215795	484.21603776991435	688.3728729226253	1400.775092391907	2101.1899265534157	1917.6739257605498	850.8448581531865	2030.749484758767
Lbr_p1_12	Lbr_p1	1681.0593927940022	3117.9401243419143	2663.6276052279677	3504.672108492928	2228.201907110277	1174.7212865871104	1269.4633783309455	1462.3413442306128	1539.9505597254195
Cnbp_p1_7	Cnbp_p1	2960.3291962825515	3973.6757703494177	2532.687152183109	3372.7758463453447	4083.6438552666214	3813.3653965463936	2929.8136463217093	3054.394064295831	3827.1286963274524
gRNA_6510	RE127	2799.411582988842	3054.9639079690673	719.7330942532847	1979.7000870913457	2876.7708043036655	4550.445419503012	1061.1537506125471	5909.588515702803	2823.472467607573
gRNA_1765	RE46	4076.285277815494	3747.70228807038	4175.154982658553	4147.823405822096	4389.541041314019	4355.938191222793	7417.048097526267	3605.6674115929045	5562.847366599882
Nfatc4_p1_10	Nfatc4_p1	3649.5257140334306	4414.509284959344	4629.491990874608	4146.5672509445	5112.494773365927	3311.7414920342503	3587.826999761591	3781.704278797012	4080.8000508390705
Pou2f1_p1_5	Pou2f1_p1	5877.528436650958	5361.622186096076	4063.548019325016	4611.344555655032	5909.8333402763565	7959.440525677372	6113.27489815935	11612.256503288498	6043.995750972461
Gabpb1_p1_1	Gabpb1_p1	2581.2395837740164	4123.089930763426	4633.885965808999	2465.83202472101	4184.7737992877555	3117.234263754032	4512.966816981537	1193.6534942875012	3194.3289587142317
Zfp217_p1_8	Zfp217_p1	3600.7207639200565	3358.731539885151	3001.963675176093	3802.380814483188	3800.3128550751794	3370.605521645369	2351.4480917153323	4017.9642847814725	3776.118695691964
Rif1_p1_6	Rif1_p1	2197.6099759060976	3129.0535742900634	2566.0813616844825	4337.502792339097	3842.9378728030956	3744.2641443942107	3613.5593655385696	3702.950943468859	3162.6200394002794
Zfp574_p2_12	Zfp574_p2	2786.9265957505368	3200.673585067026	3262.9657862789327	3396.6427890196696	2951.1556391621857	5497.388504551445	4222.5586889270635	6077.904467678661	4368.937621996289
Setdb1_p1_9	Setdb1_p1	4773.931231374116	6129.6850602904005	2706.688559585002	4454.325195955528	6237.460927518378	6756.566877102335	2802.3771681881008	3514.5606118995506	5724.149260501291
Zfp207_p1_1	Zfp207_p1	4486.019858999869	5560.429457390748	4023.1234499286165	4960.555611626729	6151.375107401214	5154.441549425796	4544.825936514939	3565.518652406003	6551.338459995697
Hes1_p2_9	Hes1_p2	2000.246288755114	1995.4816795788252	1310.2833254354668	826.5499094581888	1795.265452540463	905.9941948841767	507.2952110318643	521.9338694297224	1370.3767738290662
gRNA_6376	RE127	3418.8687275803004	3813.1481599872595	3397.4214192713043	3129.0818000917147	3878.876613240358	5604.879341232619	5139.121050888017	6030.034793263509	5034.824927589286
Gabpa_p1_10	Gabpa_p1	3131.9662430636945	6197.6005877513135	6170.019602872175	6787.004803651359	5771.093086495297	4059.058737531933	4430.868316645462	5154.483006379921	4065.634915515006
Epas1_p1_12	Epas1_p1	2415.6558641387182	2043.6399626874725	1711.892634438826	1746.055279858484	2351.062252326035	1832.4628348504818	1496.1532673186143	2987.9941933328782	2463.6451658275064
Ubp1_p2_3	Ubp1_p2	3149.6217805724086	5980.270899876392	4062.6692243381376	5039.693368915279	5740.169054026024	4747.511953418497	3771.6296124542955	4607.842208219798	5152.010064184326
Pias1_p1_10	Pias1_p1	2770.4060570816687	2688.2200596801376	2568.717746645117	3140.387193990079	3548.741672014342	1446.0076839253104	1594.18132742139	1519.4761169196652	1672.3008316445244
Ncor1_p2_9	Ncor1_p2	1889.520846379035	2699.3335096282867	2455.353193337823	2787.407673385594	2718.8075033119767	2648.881332500347	2650.4336750287985	2092.3680268558396	1537.1932623937714
Ncor1_p2_1	Ncor1_p2	2748.0844132313655	2743.7873094208844	3661.938710321657	1705.858323775411	2145.45922563844	1335.9575416088708	4232.361494937341	914.1563630248393	2018.341646766351
Grhl3_p1_11	Grhl3_p1	2695.117800705223	3043.8504580209183	3342.057335097975	3788.5631108296316	3698.3471263927136	4721.918897065836	4722.50179545122	7795.0360144415345	3886.410588957885
BRDN0000738341	NT	5694.289179506945	4600.96827853385	4253.367736490717	5706.711608918772	5272.1296436802795	4171.668185483639	4471.304891437857	4411.7309614222395	5088.592225556422
Gpbp1l1_p1_2	Gpbp1l1_p1	2344.655381157246	2470.890371805216	3796.394343314029	1942.0154407634648	2585.081957498907	2262.4261815751756	3591.503052015445	1085.5606810919967	2267.8770552804967
Zfp958_p1_3	Zfp958_p1	4353.224994737897	2467.1858884891662	3018.66077992678	2242.2364565089165	2919.3958220315817	4458.310416633434	4550.952690271362	3323.0819142389428	4550.9192458850575
Zfp281_p1_3	Zfp281_p1	6542.5116458184575	7910.306707538338	6193.747067517887	9058.132822344984	8748.158050158765	8939.654583984264	6893.823326727702	10149.915159057886	8973.624165848483
Nup62cl_p1_8	Nup62cl_p1	4033.4075438657596	6123.5109214303175	4770.099188775127	6253.138980673046	5741.840623348688	3851.754981075384	3495.9256934152386	4109.071084474826	4304.14113470256
Tcf7_p2_10	Tcf7_p2	3090.7279518826263	4105.802341955194	2620.5666508709337	3943.0701607739434	3446.775943331876	2856.185088956896	2543.82815966703	3472.867669666999	2998.5608481672225
gRNA_4470	RE95	1973.3846495454275	2747.4917927369343	2349.0189999255554	3054.968662313549	2346.0475443580444	2134.460899811874	1535.3644913597245	2479.9579713140065	2685.607601025172
Rbpj_p2_2	Rbpj_p2	1559.3622949660794	1365.7195158503591	1144.1910729154781	958.4461716057722	1513.6060216716846	1881.0896419205365	1341.7590726567425	1531.8295812848658	2161.7211080120483
BRDN0000737697	NT	4200.630706269724	4391.047557291028	3944.9106960964527	4064.917183900758	4604.337699276262	3488.333580867607	4178.446061880814	3170.207792719586	3796.7984256793243
Nfe2l2_p1_11	Nfe2l2_p1	4825.132290149387	6543.352363915961	4973.100830744002	9520.397817300323	5788.644564383262	9328.6690405447	10596.833297110054	11865.502522775108	7918.957936493115
FIREWACh_3	FIREWACh	3828.855530729085	1549.7088538808325	1959.7128207384917	1939.5031310082727	1811.981145767097	2444.136881679064	2036.5329486351654	2356.423327662001	2045.914620082831
gRNA_2186	RE53	5263.367953312114	7097.790033551415	8609.55448644619	6386.2913976982245	7091.632851399362	6925.481049029893	10868.861163895257	4556.884167713346	7273.750360887478
Gli2_p1_6	Gli2_p1	3257.1944483933603	4530.583095528904	3723.4543594031343	3796.1000400952075	4257.487064823612	3301.5042694931863	2831.7855862189335	2705.408695978916	4444.763298616609
Zfp292_p1_12	Zfp292_p1	3383.683763545077	3837.844715427592	4505.5818977247745	4386.492832565343	3749.3299907339465	2144.6981223529383	5567.99381383766	1361.9694462633583	2695.2581416859402
gRNA_2783	RE61	2479.3419101522945	1586.7536870413305	858.5827021800477	1473.469671420145	1514.4418063330163	2866.4223114979604	2933.489698575563	3415.7328969779464	2147.934621353808
Gm38394_p1_5	Gm38394_p1	3659.488481627634	3695.839521645683	4925.645901452577	4633.95534345176	4730.541183137347	4875.477235181798	7185.456805533459	4505.926127206893	5048.611414247525
