sgRNA	Gene	R1_Unsorted	R2_Unsorted	R1_Selected	R2_Selected	R1_Negative	R2_Negative	R1_Low	R2_Low	R1_High	R2_High	PlasmidLib
BRDN0000737946	NT	984.8198717685348	507.50924027269104	865.8067838373289	801.2086923350467	1345.4188165378632	586.0494613063221	1023.9254963783726	658.6164273662171	1038.6555799742596	524.1051094551322	968.2690019002072
Mitf_p2_10	Mitf_p2	392.5906569319765	123.6424778001457	178.01634807870315	169.08329058947803	500.48402365741083	104.84877368003879	328.7834162682848	50.036230347610136	369.0612434407743	132.98189344383948	135.65121282659908
Mid2_p3_10	Mid2_p3	419.3364924407243	553.5157436401871	418.74300059422217	620.2758989010231	375.85368835448696	557.3540074570483	467.34214169563336	890.1794468819012	488.7790964584751	484.99278785400287	443.4391371021238
Tcf7_p2_5	Tcf7_p2	1243.6813511567723	1883.3912316068704	1424.1307846296252	1335.803570667817	1029.4269427776942	1878.4485558255371	1370.322309946744	2091.0489752245444	1212.0400567585161	1889.1251333345433	1305.9937455581537
Eomes_p2_2	Eomes_p2	858.7323615130094	563.5796662518269	610.9197399973676	587.0061409144142	887.1324654633322	626.8852994764425	809.0420493173151	665.5982269496046	768.6711804102033	524.1051094551322	546.346953729199
Zfp236_p1_7	Zfp236_p1	1616.212631457188	938.8202093429668	1341.1913497293203	1287.9498091802288	1867.4923470981428	923.7728796862365	1829.4448662356704	898.3248797291866	1607.5217918997485	971.2893197613766	1334.0595137291743
Tfdp2_p1_1	Tfdp2_p1	384.94898964376284	457.18962721449225	468.3043702297702	496.3118691426996	282.6262721830085	386.2849556633008	389.843193575252	489.88960410102015	452.4509203703452	458.91790678658333	409.7602152968993
Tcf25_p1_11	Tcf25_p1	384.94898964376284	288.9783492770847	312.54006566090493	327.6843286626272	294.4023668573005	281.43618198326203	410.979270335356	365.38084486394376	413.64582318529733	316.809804969147	385.4365495486815
Zkscan17_p1_11	Zkscan17_p1	955.2084110267068	1758.3110505764905	913.3452404265281	1129.3487711070795	953.8636686176536	1585.9756608233236	1258.7707937128619	1729.1590301522945	1352.3989189171998	1713.1196861294618	1095.5004842755
Tfdp1_p1_3	Tfdp1_p1	2805.447103185438	2313.2644974469117	2802.7460257164003	2945.5129570884	3214.8738460817217	2103.597501412147	3097.6094718419117	2877.6650616195316	3326.5050331608045	2278.944605292465	2713.959782137682
Mis18bp1_p1_1	Mis18bp1_p1	769.8979792875257	255.91117498169692	442.0065006272345	395.1353448546562	708.5283629032365	217.4232464733436	696.3163065967602	204.79945444603217	770.3224611414819	247.71137014048534	333.9826412351439
Csrnp1_p1_7	Csrnp1_p1	234.9812691125699	326.35863326317525	333.7806526475684	346.37008314825687	365.0589349030526	279.2288393794717	313.518471941543	272.290183752111	241.9126271323196	233.3701855534046	297.49714261281724
Atf1_p1_12	Atf1_p1	1328.6948997381492	1098.4052678989688	1662.8345240987953	1939.6724656302383	1156.0199605263333	1120.2263714235723	1483.0480526672989	1056.5790036193023	1045.260702899374	1002.5791770422801	1860.760429738659
Zfp57_p2_1	Zfp57_p2	506.26045784415464	454.3142207540237	374.23891357454636	360.49833653983046	514.2228007774182	437.0538355504775	588.2874698228953	349.089979169373	449.97399927342724	365.0483349438731	335.85369244654527
Mbd1_p1_11	Mbd1_p1	609.422966235039	599.5222470076832	428.8575658259667	499.5021199085388	696.7522682289446	594.8788317214833	631.7338498297757	614.3983633380965	611.7995109387332	571.0398953764873	345.2089485035521
Hif1a_p2_11	Hif1a_p2	888.3438222548374	1332.750894427152	984.1471970487395	1078.7605089630579	757.59542404612	1369.6560856518752	960.5172660980605	1215.996760773316	944.5325782913776	1217.696945848491	1042.1755247505612
Sp3_p1_7	Sp3_p1	619.9302587563327	599.5222470076832	498.64806592500366	542.7983803020709	687.9201972232255	686.4835497787803	600.0297346896198	695.8526918109502	698.4917493308615	603.6334967107616	391.98522878858626
Zfp414_p1_1	Zfp414_p1	948.5219521495198	790.7367766288388	859.7380446982822	767.0274341296267	1207.049704114932	682.0688645711997	1053.2811585451839	609.7438302825049	786.8352684542682	701.4143007135848	845.7151475534176
Tead2_p3_4	Tead2_p3	658.1385951974011	1203.357603706069	1241.0571539350497	1439.2588455028883	838.0654043204488	1462.3644750110673	652.8699265898798	1070.5426027860774	622.5328356920443	1152.5097431799422	1218.0543386222896
Zic3_p1_9	Zic3_p1	862.5531951571163	599.5222470076832	631.1488704608566	520.0108748317908	1231.5832346863738	635.7146698916036	799.6482374239355	525.9622352818553	413.64582318529733	530.623829721987	501.4417246555662
Mbd2_p1_9	Mbd2_p1	464.23128775897953	592.3337308565119	390.4222179453376	482.6393658605316	396.461854034498	531.96956751346	460.29678277559873	557.380333407099	517.6765092558512	517.5863891882773	359.24183258906237
Zfp867_p1_3	Zfp867_p1	1086.0719633373658	986.2644159406971	785.9017185065474	855.4429553543133	1097.1394871548732	1027.5179820643802	1181.2718455924803	859.9249820205556	1096.4504055690118	900.887140879344	811.1007001424923
Irf3_p1_1	Irf3_p1	750.7938110669916	330.67174295387804	419.7544571173966	339.0780813977672	641.7971597489151	343.2417748893902	652.8699265898798	368.8717446556375	723.2609603000409	328.5435014494858	299.3681938242186
Mafg_p1_6	Mafg_p1	1975.3709940032297	1459.2687786877661	1678.006371946412	1495.771859069183	2311.058579829809	1241.6302146320384	2165.27364142399	1190.396828967562	2087.218844336191	1427.599738441218	1670.8487317814202
Xist_p1_4	Xist_p1	473.7833718692466	979.0758997895258	687.7904357586258	764.2929334731931	1486.7319526293675	2058.346978034446	158.52057570078017	545.7440007681198	134.57937959920852	634.9233539916651	827.004635439404
Klf11_p1_3	Klf11_p1	909.358407297425	1194.7313843246636	1320.9622192658312	1164.4415295313108	946.9942800576499	1281.3623815002636	1109.6440299054611	1153.160564522829	973.4299910887537	1102.9674691518453	1233.0227483135004
BRDN0000737826	NT	984.8198717685348	622.5254986914313	591.702066057053	522.2896253788189	1021.5762129948328	509.89614147555704	907.6770741978005	541.0894677125282	949.4864204852136	471.95534732029313	589.3811315914304
Usf2_p1_11	Usf2_p1	1137.653217532808	1121.4085195827167	1227.9082191337818	1247.843799552536	936.1995266062156	1104.7749731970403	1168.3553542390835	1071.7062360499751	1049.3889047275707	1027.3503140563287	1379.9002684085078
Msl2_p1_2	Msl2_p1	523.4542092426353	171.086684397876	490.5564137396081	375.53809015021534	424.92074949737037	265.98478375673	540.144183869325	221.09032014060293	662.9892136083708	199.47284016575924	385.4365495486815
Dmtf1_p1_11	Dmtf1_p1	707.8094325707898	713.1008021961891	520.9001094348416	509.52862231546203	890.0764891319052	725.1120453451103	913.5482066311628	664.4345936857067	1103.0555284941263	657.0870028989716	507.990403895471
Mkrn2_p1_9	Mkrn2_p1	2620.136671446257	2083.2319806094315	1815.5644590981371	1780.6156774476835	2724.203234652887	2109.1158579216226	2932.043537221097	2135.267039252665	2935.977140213408	2165.51887264919	1912.2143380521966
Zbtb2_p2_6	Zbtb2_p2	3086.2783760272896	2770.454124661404	2222.1699814142657	2247.7595395884246	3010.7548717273266	2857.405000606531	2981.3610496613396	2623.9930100897873	2955.7925089887517	2527.9597194863213	2445.4639333015857
Thap4_p1_7	Thap4_p1	2141.5772575218766	1338.501707348089	1327.030958404878	1092.8887623546316	1968.5704930524828	1395.0405255954636	2150.008697097248	1432.4325478583273	2340.690436587461	1379.361208466492	779.2928295486691
Csrnp1_p2_1	Csrnp1_p2	1485.3490791465292	1279.5558749084846	1142.9458711871282	1197.7112875179198	1533.8363313265356	1364.1377291423994	1867.0201138091886	1389.3781170941047	1647.1525294504356	1370.2350000928952	1158.180699857446
Kansl1_p4_9	Kansl1_p4	1405.1115726202859	1199.0444940153664	927.5056317509703	954.3407290953287	1440.608915155057	1346.478988312077	1203.582148839257	1207.8513279260308	1222.7733815118272	1109.4861894187002	736.2586516864377
Gli3_p2_4	Gli3_p2	567.3937961498639	360.8635107887973	360.0785222501041	368.70183850913133	650.6292307546341	378.5592565500348	652.8699265898798	457.30787271187864	729.8660832251554	353.3146384635343	338.6602692636473
Prdm5_p1_1	Prdm5_p1	900.7615315981845	772.0466346357935	622.0457617522866	584.7273903673862	970.546469406234	715.179003628054	938.2069628512841	844.7977495898828	1009.7581671768836	763.9940152753916	618.3824253681516
Bcor_p2_3	Bcor_p2	2608.6741705139366	2165.181064732784	1530.3337195629424	1601.961634560688	2448.4463510298824	2201.8242472808147	2562.1621939192764	2351.7028263376765	2685.8081094246954	2125.10280699469	1533.3264677434197
Zfp738_p2_4	Zfp738_p2	1331.5605249712294	605.2730599286202	592.7135225802275	716.8949220950105	1541.687061109397	620.2632716650716	1471.3057878005745	578.3257321572613	1103.8811688597657	491.51150812085774	646.448193539172
Foxa2_p2_7	Foxa2_p2	908.4031988863982	823.8039509242266	844.5661968506655	815.3369457266205	1126.5797238406033	1083.8052184610326	1057.9780644918735	847.1250161176786	802.5224354014152	698.8068126068429	884.0716973871456
Zfp1_p1_6	Zfp1_p1	283.69689807493194	864.0596413707856	488.5335006932592	606.6033956188551	308.1411439773079	964.6087178563569	280.6401303147145	899.4885129930846	293.9279701675965	833.0924501040533	596.8653364370359
Foxn2_p1_10	Foxn2_p1	1011.5657072772825	1066.775796833815	670.5956748646602	748.341679643997	1017.650848103402	965.712389158252	823.1327671573844	1050.760837299813	887.5633930622648	1179.8883683007327	771.8086247030636
Grhl2_p1_6	Grhl2_p1	399.27711580916343	273.1636137445079	359.0670657269296	423.84760174720907	259.0740828344244	124.7148571141514	393.3658730352693	238.54481909907156	457.4047625641811	307.6835965955502	470.5693796674437
Zbtb12_p1_11	Zbtb12_p1	1994.4751622237638	2147.928625969973	1686.0980241318075	1604.6961352171215	1815.4812622866864	2420.3511650560536	1896.3757759759997	2078.2490093216675	1744.578092595875	1876.0876928008336	1705.4631791923455
Stag2_p2_8	Stag2_p2	2552.3168742633607	2237.0662262444966	2389.06030773805	2178.4855229587733	2144.2305719440055	2066.0726771477116	2384.853994431737	1899.0494866813892	3111.0128977289432	2256.7809563851583	2163.87072598568
E2f6_p1_9	E2f6_p1	572.1698382049974	805.1138089311813	507.7511746335737	531.8603776763365	559.3644970288709	730.6304018545861	420.37308222873554	777.3070202838039	561.4354486347349	877.4197479186664	661.4166032303831
BRDN0000737934	NT	2815.9543957067317	1981.1550512627996	1753.8656111844957	1771.5006752595716	2672.192149841431	2025.2368389775913	2955.528066954546	1947.9220837651014	2798.9208395172814	1840.8866033598174	1709.2052816151481
Zfp335_p1_7	Zfp335_p1	1104.220923146873	774.922041096262	647.3321748316478	755.1779312850811	1177.609467429202	708.5569758166832	959.3430396113881	845.9613828537806	994.8966405953759	735.3116461012302	613.7047973396482
Foxm1_p1_8	Foxm1_p1	1482.483453913449	1450.6425593063605	1280.5039583388532	1135.729272638758	1260.042130149246	1208.520075575184	1452.5181640138153	1289.3056563988844	1491.106500344605	1457.5858516687506	1235.8293251306025
Crxos_p4_8	Crxos_p4	1203.5625978936507	764.8581184846222	660.4811096329156	463.49786126549634	872.4123471204672	736.1487583640618	1297.5202677730524	586.4711650045467	1290.475891494251	817.4475214636016	423.7930993824095
Ddit3_p1_4	Ddit3_p1	151.8781373532464	309.10619450036427	268.0359786412292	292.1358201289903	125.61167652578155	322.2720201533824	164.3917081341424	279.2719833354984	158.5229502027487	235.97767366014656	261.0116439904906
Crebzf_p3_1	Crebzf_p3	1181.5928044400364	690.0975505124411	612.9426530437165	648.988155793576	1247.2846942520964	637.9220124953939	1322.1790239931738	892.506713409697	1141.034985313535	644.0495623652619	608.0916437054441
Zfp148_p1_8	Zfp148_p1	750.7938110669916	687.2221440519726	577.5416747326108	545.0771308490989	681.0508086632218	549.6283083437824	655.2183795632246	608.580197018607	640.6969237361093	561.9136870028904	593.1232340142332
Hmgb3_p2_8	Hmgb3_p2	766.0771456434189	145.20802625365948	464.2585441370724	396.04684507346735	828.2519920918721	152.30663966153003	764.4214428237622	238.54481909907156	767.0198996789246	191.65037584553338	360.17735819476303
Zfp397_p1_4	Zfp397_p1	1291.4417717081076	923.00547381039	1167.2208277433149	1075.114508087813	1735.9926232352152	873.0039997990598	1292.8233618263628	820.3614510480267	1281.3938474722186	958.2518792276669	1142.2767645605343
Zfp180_p1_10	Zfp180_p1	1159.623010986422	786.423666938136	703.973740129417	730.5674253771786	1169.7587376463407	837.6865181384152	1009.8347785383032	792.4342527144768	1010.5838075425229	812.2325452501177	682.9336921614987
Klf5_p1_10	Klf5_p1	1367.8584445902443	869.8104542917226	1675.9834589000632	1596.036883138415	1557.3885206751197	616.9522577593862	1331.5728358865533	715.6344572972147	1574.4961772741758	770.5127355422464	1827.0815079334343
Sox11_p1_6	Sox11_p1	398.3219073981368	473.004362747069	421.7773701637455	357.7638358833969	493.6146350974072	565.0797065703143	540.144183869325	539.9258344486303	539.9687991281128	384.60449574443777	409.7602152968993
Zfp143_p1_3	Zfp143_p1	381.12815599965603	411.1831238469961	430.88047887231556	499.04636979913323	431.79013805737407	444.7795346637435	348.7452665417164	458.4715059757766	485.47653499591786	324.63226928937286	499.5706734441648
Tada2a_p1_11	Tada2a_p1	1216.9355156480244	1715.179953669463	892.1046534398646	1141.1982739516252	1194.2922682177823	1662.1289806540885	1237.6347169527578	1587.1957719567495	1242.5887502871708	1683.1335729019293	1150.6964950118404
Zbtb12_p1_10	Zbtb12_p1	954.2532026156802	750.4810861822797	375.2503700977208	359.1310862116137	843.9534516575948	817.8204347043026	861.8822412175751	684.2163591719711	734.8199254189913	804.4100809298918	238.5590294536742
Ahr_p1_2	Ahr_p1	445.1271195384454	618.2123890007285	565.4041964545173	562.3956350065118	474.96915186311145	555.146664853258	573.0225254961534	599.2711309074238	538.3175183968341	558.0024548427775	550.0890561520017
Zfp119b_p1_4	Zfp119b_p1	1179.6823876179828	1242.175590922394	1469.6463281724755	1351.2990743876073	1194.2922682177823	1412.699266425786	1342.1408742666054	1164.796897161808	1216.1682585867127	1113.397421578813	1432.289702327746
Erf_p1_6	Erf_p1	2034.5939154868856	2258.6317746980103	1678.006371946412	2038.5702393712538	2147.1745956125783	2014.20012595864	2223.984965757612	2029.3764122379553	1913.0087271862953	2208.542426410432	2207.8404294536126
Hnrnpk_p4_6	Hnrnpk_p4	663.8698456635613	531.9501951866733	526.9688485738883	423.3918516378034	725.2111636918169	609.2265586461201	571.848299009481	436.3624739617163	523.4559918153263	504.5489486545675	453.7299187648314
Tead1_p1_2	Tead1_p1	1257.0542689111462	833.8678735358664	999.3190448963563	1069.1897566655402	1390.5605127893161	582.7384474006367	1326.8759299398637	738.9071225751729	1245.0656713840885	859.1673311714728	1034.6913199049557
Hmgxb4_p1_7	Hmgxb4_p1	792.8229811521667	967.5742739476518	1229.9311321801308	1472.9843535989028	944.0502563890769	895.0774258369628	875.9729590576445	859.9249820205556	1021.317132295834	1001.2754329889092	1609.104041805175
Sp3_p1_5	Sp3_p1	863.508403568143	1171.7281326409156	866.8182403605034	944.7699767978112	729.1365285832476	1196.3796912543373	650.5214736165349	1160.1423641062163	678.6763805555179	1292.0103568906366	999.1413468883296
Crebzf_p1_3	Crebzf_p1	899.8063231871579	1378.7573977946479	940.6545665522382	978.4954848938256	927.3674556004966	1398.3515395011489	888.8894504110414	1276.5056904960074	946.1838590226562	1208.5707374748943	856.9414548218258
Arnt_p1_11	Arnt_p1	426.97815972893795	802.2384024707128	419.7544571173966	463.9536113749019	454.36098618310047	918.2545231767608	396.88855249528666	964.6519757713675	269.9843995640564	649.2645385787457	419.11547135390606
Zfp507_p1_10	Zfp507_p1	2062.29495940666	1971.0911286511598	1453.4630238016841	1520.838115086491	2151.099960504009	1992.126699920737	2086.6004668169358	1958.3947831401827	2220.9725835697604	2144.6589677952547	1357.4476538716913
Mitf_p1_2	Mitf_p1	1395.5594885100186	1682.1127793740752	1398.844371550264	1430.5995934241819	1882.212465441008	1659.9216380502983	1714.3706705417708	1695.413665499255	1526.6090360670955	1646.628739407542	1537.0685701662226
Zfp512_p2_12	Zfp512_p2	942.7907016833597	823.8039509242266	1004.3763275122285	801.2086923350467	762.5021301604083	731.7340731564813	907.6770741978005	755.1979882697436	895.8197967186579	881.3309800787794	812.036225748193
Bcor_p3_7	Bcor_p3	578.8562970821844	527.6370854959706	459.20126152120014	679.5234131237513	678.1067849946488	619.1596003631764	724.497742276899	621.380162921484	618.4046338638477	563.2174310562614	427.53520180521224
Mid2_p2_2	Mid2_p2	391.6354485209498	646.9664536054136	380.3076527135931	424.30335185661465	399.40587770307104	581.6347760987416	447.3802914222018	513.1622693789784	337.68690954648025	634.9233539916651	436.8904578622191
Sox12_p1_5	Sox12_p1	1337.2917754373896	1105.59378405014	1298.7101757559933	1159.4282783278493	1322.8479684121369	1177.61727912212	1480.699599693954	1115.9243000780957	1306.163058441398	951.733158960812	1324.7042576721674
Zfp941_p1_11	Zfp941_p1	1727.9720155473126	612.4615760797915	930.5400013204937	657.6474078722824	1895.9512425610153	678.7578506655143	1612.2129662012678	633.0164955604631	1468.8142104723433	484.99278785400287	710.0639347268186
Zfp239_p1_3	Zfp239_p1	1196.8761390164636	845.3694993777403	595.7478921497509	592.0193921178759	1091.2514398177273	1045.1767228947024	1009.8347785383032	979.7792082020403	1038.6555799742596	1015.6166175759898	501.4417246555662
Usf1_p1_5	Usf1_p1	374.44169712246907	471.56665951683476	355.02123963423185	375.0823400408097	468.0997633031078	523.1401970982988	578.8936579295157	444.50790680900167	477.2201313395247	512.3714129747933	338.6602692636473
Creb1_p1_1	Creb1_p1	1147.205301643075	1255.1149199945023	1349.283001914716	1363.148577232153	1082.419368812008	1334.3386039912305	1090.8564061187021	1397.52354994139	1142.6862660448135	1160.3322075001681	1331.2529369120723
Pitx2_p1_1	Pitx2_p1	362.0239877791219	428.43556260980716	356.0326961574063	472.15711334420274	385.66710058306364	487.82271543765415	392.19164654859685	445.6715400728996	375.66636636588885	449.79169841298653	429.4062530166136
E2f1_p1_5	E2f1_p1	520.5885840095552	386.7421689330139	541.1292398983305	479.904865204098	464.17439841167715	477.88967372059784	489.65244494240983	321.1627808358232	500.33806157742555	439.3617459860187	444.37466270782454
Six1_p2_11	Six1_p2	207.28022519279537	286.1029428166162	218.47460900568112	260.23331247059826	212.95104536011402	249.4297142283028	290.03394220809406	229.2357529878883	151.09218691199484	332.45473360959875	204.88010764844964
Zfp599_p1_12	Zfp599_p1	483.33545597951365	208.4669683839666	443.01795715040896	347.7373334764737	380.7603944687753	260.4664272472543	369.8813433018204	329.30821368310853	344.2920324715948	186.4353996320495	363.9194606175658
Glis2_p1_3	Glis2_p1	2586.7043770603223	2543.2970142843924	2063.3713072758774	2065.91524593559	2176.6148322983086	2752.556226926492	2575.0786852726733	2568.1386134226877	2370.4134897504764	2612.7030829554346	2377.170564085436
Mier1_p3_3	Mier1_p3	562.6177540947303	616.7746857704942	505.72826158722484	411.5423487932578	530.9056015659986	747.1854713830132	502.56893629580674	662.1073271579108	719.9583988374836	560.60994294951945	423.7930993824095
Adnp2_p1_1	Adnp2_p1	2697.5085527394203	2188.184316416532	1711.384437211169	1806.593433683803	3067.6726626530713	2330.9537896025467	2391.899353351772	2004.9401136960992	2447.1980437549328	2092.509205660416	1945.893259857421
Zfp958_p1_10	Zfp958_p1	923.6865334628255	859.7465316800829	704.9851966525914	714.1604214385769	1129.5237475091762	877.4186850066404	947.6007747446637	926.2520780627365	892.5172352561007	747.0453425815689	628.6732070308591
Mbtps2_p1_11	Mbtps2_p1	3295.4690180421385	2520.293762600644	2593.374525419289	2725.8414043549005	3599.5596054419275	2190.787534261863	3121.0940015753604	2514.6114832833837	2989.6437639799638	2666.156589143645	2537.1454426602527
Gm14326_p1_4	Gm14326_p1	1047.8636268962973	848.2449058382089	818.2683272481298	748.341679643997	1015.6881656576867	700.8312767034172	1006.3120990782859	742.3980223668666	894.9941563530186	749.6528306883109	706.3218323040159
Preb_p1_9	Preb_p1	2982.160659225379	2452.7217107796346	2108.8868508187275	2065.91524593559	3081.4114397730787	2709.5130461525814	3083.5187540018424	2613.5203107147063	2541.321045437815	2501.884838418902	1900.0525051780876
BRDN0000737468	NT	840.583401703502	520.4485693447994	535.0605007592839	544.6213807396933	787.03566073185	497.75575715471047	752.6791779570377	538.7622011847324	743.0763290753845	516.2826451349063	356.4352557719603
Cdx1_p1_3	Cdx1_p1	754.6146447110984	849.6826090684431	521.911565958016	599.7671439777711	1019.6135305491174	849.8269024592618	767.9441222837795	835.4886834786995	870.2249453838392	847.433634691134	524.8298647980832
Rela_p1_11	Rela_p1	1432.8126165400602	1919.3338123627268	1298.7101757559933	1451.108348347434	1289.4823668349761	2282.3922523191604	1500.6614499673856	1791.9952264027816	1426.7065518247382	2039.0556994722056	1314.4134760094598
Tfap4_p2_8	Tfap4_p2	1233.1740586354786	1273.8050619875476	820.2912402944787	937.9337251567271	1262.986153817819	1494.3709427660265	1483.0480526672989	1249.7421254263554	1488.629579247687	1256.8092674496204	923.3637728265743
Hmgb2_p1_9	Hmgb2_p1	1500.6324137229565	1309.7476427434037	937.6201969827149	1080.1277592912747	1672.205443749467	1456.8461185015917	1580.508851061112	1423.123481747144	1018.840211198916	1242.4680828625396	800.8099184797849
Mier2_p1_4	Mier2_p1	616.109425112226	474.44206597730323	533.037587712935	494.9446188144828	525.9988954517103	620.2632716650716	690.4451741633981	741.2343891029687	788.4865491855469	563.2174310562614	319.9497571496337
Rhox6_p1_6	Rhox6_p1	1215.025098825971	947.4464287243723	708.0195662221148	808.956444194942	1209.0123865606474	786.9176382512385	1002.7894196182687	862.2522485483514	1011.4094479081622	831.7887060506823	799.8743928740842
Jdp2_p2_5	Jdp2_p2	707.8094325707898	961.8234610267148	883.0015447312945	971.203483143336	694.7895857832292	1158.8548669899023	958.1688131247157	956.506542924082	828.1172867362341	851.3448668512469	984.1729371971187
Nfil3_p1_12	Nfil3_p1	1054.5500857734844	1058.1495774524096	799.0506533078152	865.0137076518309	993.1173175319603	955.7793474411957	1075.5914617919602	1099.6334343835251	1013.0607286394409	1003.8829210956511	826.0691098337032
Smarce1_p1_6	Smarce1_p1	1194.9657221944103	1686.425889064778	1347.260088868367	1489.84710764691	1091.2514398177273	1690.8244345033625	1168.3553542390835	1647.7047016794406	973.4299910887537	1834.3678830929625	1508.0672763895013
Eomes_p2_5	Eomes_p2	995.3271642898285	1196.169087554898	926.494175227796	999.0042398170776	1539.7243786636816	1532.9994383323567	1020.4028169183553	1199.7058950787452	722.4353199344016	1083.4113083512807	976.6887323515133
BRDN0000738226	NT	1414.663656730553	1534.0293466599471	988.1930231414374	1068.278256446729	1337.568086755002	1608.0490868612264	1441.9501256337633	1327.7055541075154	1520.003913141981	1611.4276499665257	992.5926676484249
Zfp617_p1_1	Zfp617_p1	347.69586161372126	677.1582214403328	470.3272832761191	517.7321242847629	379.7790532459176	826.6498051194637	482.60708602237514	701.6708581304398	459.05604329545974	736.6153901546011	451.85886755343
Sall2_p1_11	Sall2_p1	995.3271642898285	875.5612672126597	631.1488704608566	644.8864048089256	841.9907692118794	762.6368696095453	901.8059417644383	925.0884447988385	752.158373097417	981.7192721883445	776.4862527315671
Cdip1_p1_11	Cdip1_p1	1716.5095146149922	902.8776285871104	978.0784579096928	887.3454630127054	1586.8287573608497	864.1746293838987	1647.4397608014413	864.5795150761472	1529.0859571640135	890.4571884523763	898.1045814726559
Zfp119b_p1_1	Zfp119b_p1	2243.7845575017345	2537.546201363455	1742.7395894295769	1807.0491837932084	2290.450414149798	2409.314452037102	2506.9735490456715	2445.957120713407	2352.2494017064114	2229.402331264368	1698.9144999524408
Mycn_p2_10	Mycn_p2	675.3323465958817	1174.603539101384	538.0948703288072	707.3241697974929	924.4234319319236	997.7188569132112	506.0916157558241	1105.4516007030145	620.0559145951264	1114.701165632184	718.4836651781247
Kansl3_p2_6	Kansl3_p2	444.1719111274187	379.55365278184263	261.96723950218245	250.6625601730806	574.0846153717359	362.0041870216076	482.60708602237514	377.0171775029229	404.5637791632649	331.1509895562278	261.0116439904906
Zfp507_p1_7	Zfp507_p1	1148.1605100541017	1000.6414482430396	849.6234794665377	876.4074603869709	1253.1727415892424	1027.5179820643802	1169.529580725756	922.7611782710427	1354.0501996484784	859.1673311714728	854.1348780047238
Mycl_p1_11	Mycl_p1	466.1417045810329	695.8483634333782	499.65952244817817	624.3776498856736	681.0508086632218	677.6541793636192	481.43285953570273	692.3617920192565	462.358604758017	659.6944910057135	442.50361149642316
Pitx2_p1_5	Pitx2_p1	626.6167176335197	818.0531380032895	624.0686747986355	589.2848914614423	912.6473372576315	815.6130921005123	659.9152855099145	921.5975450071448	707.5737933528939	807.0175690366337	492.08646859855935
Zfp35_p1_5	Zfp35_p1	174.80313921788735	175.39979408857877	259.94432645583356	226.50780437458377	144.25715976007726	122.50751451036112	147.95253732072814	162.9086569457074	171.73319605297775	135.58938155058144	314.33660351542954
Zfp146_p1_4	Zfp146_p1	912.224032530505	684.346737591504	619.0113921827632	561.9398848971061	840.028086766164	692.001906288256	924.1162450112147	694.6890585470524	963.5223067010819	657.0870028989716	581.896926745825
Aebp2_p1_1	Aebp2_p1	1341.1126090814964	1470.77040452964	763.6496749967095	918.7922205616919	1301.2584615092683	1504.3039844830828	1470.131561313902	1613.9593370264013	1141.860625679174	1491.483197056396	937.3966569120846
Hbp1_p1_5	Hbp1_p1	336.2333606814008	458.62733044472645	575.5187616862619	530.0373772387142	352.30149900590294	369.72988613487365	379.27515519519994	452.653339656287	386.39969111919993	426.324305452309	546.346953729199
Mier3_p1_12	Mier3_p1	366.80002983425544	359.42580755856306	335.8035656939173	400.6043461675234	281.6449309601508	395.114326078462	318.21537788823275	435.19884069781835	329.43050589008715	345.4921741433085	355.4997301662596
Cebpg_p2_9	Cebpg_p2	474.7385802802733	707.3499892752521	578.5531312557852	581.537139601547	595.6741222746047	812.3020781948269	541.3184103559975	681.8890926441753	577.9482559475213	765.2977593287626	547.2824793348997
Nexmif_p1_10	Nexmif_p1	805.2406904955138	1121.4085195827167	783.8788054601985	889.1684634503277	609.412899394612	1073.8721767439763	952.2976806913534	1089.160735008444	812.430119789087	1144.6872788597163	856.0059292161252
Zfp850_p1_8	Zfp850_p1	1172.995928740796	750.4810861822797	775.7871532748029	681.3464135613737	1271.8182248235382	887.3517267236967	1207.1048282992742	804.0705853534558	1157.547792626321	727.4891817810043	717.548139572424
Zfp217_p1_2	Zfp217_p1	3847.579479615575	2360.708704044642	3063.701808695408	2732.221905886579	4292.386508779441	2367.3749425650863	3997.0669606330052	2262.103065017537	3397.5101046057857	2517.5297670593536	3061.0397818526353
Hmgxb4_p2_3	Hmgxb4_p2	717.3615166810569	554.9534468704214	383.3420222831164	453.01560874916754	665.3493490974992	562.8723639665241	677.5286828100011	538.7622011847324	595.2867036259469	620.5821694045843	418.1799457482054
Zfp763_p1_10	Zfp763_p1	1318.1876072168554	1339.939410578323	918.4025230424003	1034.096998241309	1289.4823668349761	1319.9908770665936	1507.7068088874203	1282.323856815497	1317.7220235603486	1243.7718269159107	1036.562371116357
Setdb1_p1_10	Setdb1_p1	509.12608307723474	383.86676247254536	377.27328314406975	357.30808577399125	391.55514792020966	396.21799738035713	496.6978038624445	308.36281493294615	359.9791994187418	401.55316843826046	400.40495923989243
Sub1_p1_5	Sub1_p1	1088.9375885704458	812.3023250823526	832.428718572572	774.3194358801163	1132.4677711777492	756.0148417981744	1086.1595001720123	754.0343550058458	928.8454113442306	782.2464320225853	765.2599454631588
Gtf2ird1_p2_11	Gtf2ird1_p2	577.9010886711576	323.4832268027068	349.96395701835957	367.7903382903201	314.0291913144539	295.78390890789893	509.6142952158414	280.4356165993963	620.8815549607657	294.64615606184043	457.4720211876341
