sgRNA	Gene	replicate	reporter	H	L	lfc
Pknox1_p1_9	Pknox1_p1	R3	RE95	363.84235463564903	388.6162166319975	-0.09503008107053004
Pknox1_p1_9	Pknox1_p1	R3	RE96	342.3811788296147	359.85944079908415	-0.07182806400878246
Pknox1_p1_9	Pknox1_p1	R3	RE58	583.260636004582	179.523417736892	1.6999130380207155
Pknox1_p1_9	Pknox1_p1	R3	RE61	456.22410327545117	384.9641585709167	0.24501268341946383
Pknox1_p1_9	Pknox1_p1	R3	RE85	548.7972378153754	372.8884065250543	0.557516876101843
Pknox1_p1_9	Pknox1_p1	R3	RE127	404.6008559789478	383.34318712298716	0.07786085470876103
Pknox1_p1_9	Pknox1_p1	R3	RE57L	167.57577630433232	334.84061929909967	-0.998617929528342
Pknox1_p1_9	Pknox1_p1	R3	RE57R	339.88189722213144	195.25409974128962	0.799649242405986
Tead4_p1_1	Tead4_p1	R1	noRE	539.4968984943903	531.9117898026858	0.02042726993274791
Tead4_p1_1	Tead4_p1	R1	RE57M	653.1564562313463	507.2326141772244	0.36477474886116595
Tead4_p1_1	Tead4_p1	R1	RE97	561.493359827923	613.9989693869686	-0.1289650753028946
Tead4_p1_1	Tead4_p1	R1	RE93	581.0227002758797	438.6942146049499	0.4053707938764826
Tead4_p1_1	Tead4_p1	R1	RE95	401.5075502984064	424.8734680081847	-0.08160416103965733
Tead4_p1_1	Tead4_p1	R1	RE96	647.223108997825	618.5174653404902	0.06544775161761011
Tead4_p1_1	Tead4_p1	R1	RE58	344.6860846379726	450.7140746736087	-0.3869195998611877
Tead4_p1_1	Tead4_p1	R1	RE61	383.0600463346288	411.20912177919485	-0.10229913122210674
Tead4_p1_1	Tead4_p1	R1	RE85	401.6392835601936	530.8815794713299	-0.40248095578403914
Tead4_p1_1	Tead4_p1	R1	RE127	367.86728127840394	330.99369433216646	0.15237726458388387
Tead4_p1_1	Tead4_p1	R1	RE57L	448.40948985886223	499.81691985243674	-0.15657962067704576
Tead4_p1_1	Tead4_p1	R1	RE57R	493.0745478049433	518.5940524923599	-0.07279843715977027
Tead4_p1_1	Tead4_p1	R2	noRE	386.88278255235605	350.9321113588974	0.1407007411283693
Tead4_p1_1	Tead4_p1	R2	RE57M	519.8096920271365	605.4553404421871	-0.22003308831119872
Tead4_p1_1	Tead4_p1	R2	RE97	501.8166751294381	450.56256795654036	0.15542967959419518
Tead4_p1_1	Tead4_p1	R2	RE93	526.8751236351982	591.4241314788111	-0.1667290569004762
Tead4_p1_1	Tead4_p1	R2	RE95	551.2380785751609	596.4917370095948	-0.11382461701081605
Tead4_p1_1	Tead4_p1	R2	RE96	488.1431095635065	409.78012416863896	0.25244850486618714
Tead4_p1_1	Tead4_p1	R2	RE58	537.0606741010212	453.20032261440923	0.24493122625425512
Tead4_p1_1	Tead4_p1	R2	RE61	429.81579934823037	381.55082474296427	0.17183902405378834
Tead4_p1_1	Tead4_p1	R2	RE85	460.59979753725753	507.20247251376463	-0.1390451235072856
Tead4_p1_1	Tead4_p1	R2	RE127	435.03983848275965	437.6154636828881	-0.008516002420636168
Tead4_p1_1	Tead4_p1	R2	RE57L	435.9670216882394	381.13004934185227	0.19393088801555894
Tead4_p1_1	Tead4_p1	R2	RE57R	641.8768464780419	527.8481396800606	0.2821687360073394
Tead4_p1_1	Tead4_p1	R3	noRE	254.2081760831284	589.2237645246785	-1.2127729188744303
Tead4_p1_1	Tead4_p1	R3	RE57M	691.3503613087406	534.0197726213509	0.37251771435053993
Tead4_p1_1	Tead4_p1	R3	RE97	320.2670563161186	409.0258118388161	-0.3529067078192914
Tead4_p1_1	Tead4_p1	R3	RE93	593.0042108241046	470.31709793754294	0.3344022219262103
Tead4_p1_1	Tead4_p1	R3	RE95	452.63721499315864	513.2592115476739	-0.18132864514504718
Tead4_p1_1	Tead4_p1	R3	RE96	619.2941219140318	530.3191759144398	0.22375992812503936
Tead4_p1_1	Tead4_p1	R3	RE58	359.2794560963897	567.4867768729941	-0.6594656007177577
Tead4_p1_1	Tead4_p1	R3	RE61	440.2162400026283	417.24754528651573	0.07730700252958625
Tead4_p1_1	Tead4_p1	R3	RE85	831.5109663869325	516.7859734215502	0.6861578113863598
Tead4_p1_1	Tead4_p1	R3	RE127	471.867003250882	490.77694657146765	-0.05668601425964902
Tead4_p1_1	Tead4_p1	R3	RE57L	852.6193433262093	744.4991059141154	0.1956292124780721
Tead4_p1_1	Tead4_p1	R3	RE57R	675.5321971182901	621.9787854662048	0.11915732035394008
Rbpj_p2_5	Rbpj_p2	R1	noRE	829.7845697654835	735.4829686160595	0.17404266689992823
Rbpj_p2_5	Rbpj_p2	R1	RE57M	678.2778583940903	744.7230289076011	-0.13482567422796718
Rbpj_p2_5	Rbpj_p2	R1	RE97	616.9416257814182	712.1834892664162	-0.20711187259316455
Rbpj_p2_5	Rbpj_p2	R1	RE93	701.61231731427	544.8299116867926	0.364862247624902
Rbpj_p2_5	Rbpj_p2	R1	RE95	677.7355500743139	716.5462081278059	-0.08033614118126998
Rbpj_p2_5	Rbpj_p2	R1	RE96	638.2958937013032	970.2992737528939	-0.6041966925513756
Rbpj_p2_5	Rbpj_p2	R1	RE58	1052.5988257037354	1070.8141578029854	-0.02475219525747346
Rbpj_p2_5	Rbpj_p2	R1	RE61	567.3282676756943	584.8499484128465	-0.04388201689701923
Rbpj_p2_5	Rbpj_p2	R1	RE85	764.06972592177	730.7191322000814	0.06438645554527678
Rbpj_p2_5	Rbpj_p2	R1	RE127	987.3527237638658	840.2147625354995	0.2328048749745411
Rbpj_p2_5	Rbpj_p2	R1	RE57L	744.3076125273556	930.0214553243112	-0.32136113722433507
Rbpj_p2_5	Rbpj_p2	R1	RE57R	869.3903866748149	636.4966319478879	0.44984519120513394
Rbpj_p2_5	Rbpj_p2	R2	noRE	712.7894743763517	610.6218737644814	0.22319337569566197
Rbpj_p2_5	Rbpj_p2	R2	RE57M	739.3682984068296	621.1587930761343	0.2513273474759928
Rbpj_p2_5	Rbpj_p2	R2	RE97	707.0238512091547	648.4918196637182	0.124668667107012
Rbpj_p2_5	Rbpj_p2	R2	RE93	783.2772609532175	661.5534751324251	0.24366190956387188
Rbpj_p2_5	Rbpj_p2	R2	RE95	452.47458949711125	778.9269909075817	-0.7836379733589075
Rbpj_p2_5	Rbpj_p2	R2	RE96	574.5851185487107	1166.4533237473634	-1.0215233047573693
Rbpj_p2_5	Rbpj_p2	R2	RE58	741.718363079435	635.9768678197488	0.22189396121893193
Rbpj_p2_5	Rbpj_p2	R2	RE61	938.80819331324	1040.85895485437	-0.14887073995576017
Rbpj_p2_5	Rbpj_p2	R2	RE85	1268.9153635194573	991.1387765635951	0.35643367952051264
Rbpj_p2_5	Rbpj_p2	R2	RE127	963.4358654811329	618.6620503129245	0.6390287470864432
Rbpj_p2_5	Rbpj_p2	R2	RE57L	970.588810347528	602.4959912723367	0.6878995043471776
Rbpj_p2_5	Rbpj_p2	R2	RE57R	598.3677016366003	588.7536942585292	0.023367703375564795
Rbpj_p2_5	Rbpj_p2	R3	noRE	499.53571719392045	739.2079954945966	-0.5653831621371143
Rbpj_p2_5	Rbpj_p2	R3	RE57M	840.5364919069425	959.0995116279461	-0.1903679329973381
Rbpj_p2_5	Rbpj_p2	R3	RE97	750.2037249687742	761.3430302958493	-0.021263912331230365
Rbpj_p2_5	Rbpj_p2	R3	RE93	661.284528190453	761.3509260629968	-0.20328756679513432
Rbpj_p2_5	Rbpj_p2	R3	RE95	991.4704163821436	631.5509710536343	0.6506622578982107
Rbpj_p2_5	Rbpj_p2	R3	RE96	817.468240926522	1258.7795823903186	-0.6227849086363063
Rbpj_p2_5	Rbpj_p2	R3	RE58	985.7445836568668	520.4974259217271	0.9213097675669101
Rbpj_p2_5	Rbpj_p2	R3	RE61	670.917798934487	913.0716355977913	-0.4445863316145389
Rbpj_p2_5	Rbpj_p2	R3	RE85	942.3790952385235	771.3739763922737	0.2888736674316428
Rbpj_p2_5	Rbpj_p2	R3	RE127	744.9474817279881	643.7886645738489	0.21054850219789
Rbpj_p2_5	Rbpj_p2	R3	RE57L	199.384141250988	742.0460610840854	-1.895905164135624
Rbpj_p2_5	Rbpj_p2	R3	RE57R	745.6074488363988	735.3521337030827	0.019980732956825335
Myef2_p1_4	Myef2_p1	R1	noRE	769.536185162049	673.0982525280901	0.19316936938761098
Myef2_p1_4	Myef2_p1	R1	RE57M	757.82896524278	565.872222752626	0.42138950401057884
Myef2_p1_4	Myef2_p1	R1	RE97	590.8108337803458	929.295737450547	-0.6534326150106212
Myef2_p1_4	Myef2_p1	R1	RE93	881.4004736260516	756.0904896877937	0.22123605111252884
Myef2_p1_4	Myef2_p1	R1	RE95	629.8458136360497	604.9313689484562	0.05822628234427656
Myef2_p1_4	Myef2_p1	R1	RE96	691.8591854804336	635.9132690531915	0.1216465880124842
Myef2_p1_4	Myef2_p1	R1	RE58	710.4410008552834	1938.3651054590491	-1.4480407248195852
Myef2_p1_4	Myef2_p1	R1	RE61	500.1566007828921	901.03175213382406	-0.8491852355825705
Myef2_p1_4	Myef2_p1	R1	RE85	826.9044073298103	818.190114875966	0.015284266142911727
Myef2_p1_4	Myef2_p1	R1	RE127	758.6784678340472	834.1526069616503	-0.1368210332002846
Myef2_p1_4	Myef2_p1	R1	RE57L	1545.969927245961	1042.7935180208221	0.5680542325682133
Myef2_p1_4	Myef2_p1	R1	RE57R	1046.6284268568302	1170.1609389571197	-0.16095616163719875
Myef2_p1_4	Myef2_p1	R2	noRE	714.892098194571	711.222412354032	0.007424614171230445
Myef2_p1_4	Myef2_p1	R2	RE57M	474.77202918002	706.6553685276248	-0.5737618797039716
Myef2_p1_4	Myef2_p1	R2	RE97	992.8801357918168	694.2443100080909	0.5161698625661704
Myef2_p1_4	Myef2_p1	R2	RE93	651.9493369610612	925.7073362277043	-0.5057897544247865
Myef2_p1_4	Myef2_p1	R2	RE95	787.0454788545353	1034.6940625488771	-0.3946809603383132
Myef2_p1_4	Myef2_p1	R2	RE96	521.1944659402022	430.06626892946264	0.27725691831966054
Myef2_p1_4	Myef2_p1	R2	RE58	714.3127978166668	673.9217061518515	0.08397376487246669
Myef2_p1_4	Myef2_p1	R2	RE61	1019.2415592731428	638.1108620701299	0.6756085579963441
Myef2_p1_4	Myef2_p1	R2	RE85	304.86927565077866	758.4770919242535	-1.3148865429948438
Myef2_p1_4	Myef2_p1	R2	RE127	904.9326540113483	558.6580387441124	0.6958350854323646
Myef2_p1_4	Myef2_p1	R2	RE57L	930.6916619401185	1595.1369344990794	-0.7772986331782258
Myef2_p1_4	Myef2_p1	R2	RE57R	936.6162147587754	1236.3827579429112	-0.40059178630111575
Myef2_p1_4	Myef2_p1	R3	noRE	496.20547907929426	715.9961502254426	-0.529005240004452
Myef2_p1_4	Myef2_p1	R3	RE57M	440.2810195703032	472.0734789972741	-0.10058457682915187
Myef2_p1_4	Myef2_p1	R3	RE97	816.9591411736227	527.2692618689163	0.6317143294626208
Myef2_p1_4	Myef2_p1	R3	RE93	690.6657556632454	482.3765107051722	0.5178190178021663
Myef2_p1_4	Myef2_p1	R3	RE95	403.6917553814582	648.619916217246	-0.6841057055714628
Myef2_p1_4	Myef2_p1	R3	RE96	528.1694154038242	687.6666237132297	-0.38070222786441343
Myef2_p1_4	Myef2_p1	R3	RE58	925.4856875394344	2404.8908845827946	-1.3776792632780155
Myef2_p1_4	Myef2_p1	R3	RE61	773.0856321757387	657.2410238892708	0.2342024026973574
Myef2_p1_4	Myef2_p1	R3	RE85	654.1219602243868	617.099181113819	0.08405594616364573
Myef2_p1_4	Myef2_p1	R3	RE127	731.8958412125382	549.3771789979115	0.41383481674745504
Myef2_p1_4	Myef2_p1	R3	RE57L	1998.4962951850002	1511.6888765060087	0.40275132724412216
Myef2_p1_4	Myef2_p1	R3	RE57R	875.9406464763596	869.7205464282713	0.010281081684932279
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	noRE	1040.653915877504	699.3655014072351	0.5733650575992492
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE57M	969.2674334458761	856.1382852008643	0.17904896954733077
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE97	938.7965028677986	990.1424821645709	-0.07682288034958482
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE93	712.5750097723054	656.0196895820563	0.11930102707889842
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE95	740.1837663898102	642.311810371729	0.20460670116164595
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE96	923.9667831899983	902.6489259812778	0.03367564002093373
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE58	1333.2356623405199	1104.6913594941389	0.2712862243088705
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE61	667.1780427866165	520.0585951913347	0.35939151118629403
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE85	537.3621954015606	807.4244554697033	-0.5874234762737685
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE127	471.8796518685555	721.3965132880551	-0.6123629139264934
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE57L	637.4193038982082	661.3176516153411	-0.05309988098831713
Gpbp1l1_p1_5	Gpbp1l1_p1	R1	RE57R	1126.4275444743253	1415.7174390261516	-0.32977621396704365
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	noRE	595.0425405560694	573.1891152195324	0.05398067507156912
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE57M	859.468732665807	553.1104983290297	0.6358681329432906
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE97	793.9456681512181	775.8030971437119	0.033349322910138444
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE93	782.4955471199308	722.3322396322238	0.11541844345658106
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE95	880.4497088353265	546.4114712336767	0.6882428112727432
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE96	813.5718492725108	492.95331768801617	0.7228071965393473
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE58	377.93158547849634	886.0921402060029	-1.2293097373132933
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE61	634.6695282773577	783.567977249919	-0.30404854175834656
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE85	463.07171058307466	849.2151489335968	-0.8748803169016545
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE127	874.4362990962479	780.0521503945571	0.16478071573057543
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE57L	822.243958541796	705.6665433937843	0.22057699280924178
Gpbp1l1_p1_5	Gpbp1l1_p1	R2	RE57R	743.3981844414056	1000.8812802394996	-0.42905879636206645
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	noRE	472.8938122769113	566.0119192555245	-0.2593111506336547
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE57M	700.4470765891188	331.0922590252375	1.0810197923415776
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE97	330.5982516811547	655.1652384320859	-0.9867580996330545
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE93	746.9452899773264	849.7866196922784	-0.186095713803715
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE95	805.6509281217943	696.6511340032232	0.20971571222016952
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE96	655.5670633404251	610.4498206267865	0.10286903705127172
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE58	811.7896571291844	1375.9445842653063	-0.7612372163949606
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE61	560.7460340568239	883.2247308984639	-0.6554236638232563
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE85	615.3181151263301	803.1974767636142	-0.3844167862485817
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE127	637.5224405623618	570.5383740407941	0.160149543908424
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE57L	551.6035970017605	1515.981704958561	-1.4585319354254997
Gpbp1l1_p1_5	Gpbp1l1_p1	R3	RE57R	1286.4055870957166	919.0589479758014	0.4851117916568455
Zfp292_p1_7	Zfp292_p1	R1	noRE	818.8303180194044	384.15851485749533	1.0918428539793301
Zfp292_p1_7	Zfp292_p1	R1	RE57M	353.79308045864593	337.17774930855956	0.06939448790626769
Zfp292_p1_7	Zfp292_p1	R1	RE97	517.5171488992888	423.16145187480265	0.2903922435867599
Zfp292_p1_7	Zfp292_p1	R1	RE93	346.4210816739208	528.6568530838451	-0.6097904999681575
Zfp292_p1_7	Zfp292_p1	R1	RE95	499.58573052397134	422.76752764631016	0.2408624543060534
Zfp292_p1_7	Zfp292_p1	R1	RE96	475.37421453978175	251.27272029457413	0.9197825321188822
Zfp292_p1_7	Zfp292_p1	R1	RE58	167.7078993715319	234.19456821275745	-0.48173255022120537
Zfp292_p1_7	Zfp292_p1	R1	RE61	174.2832438299733	336.91503675186135	-0.9509109914593918
Zfp292_p1_7	Zfp292_p1	R1	RE85	258.878887401126	342.48253986173245	-0.40373952374239963
Zfp292_p1_7	Zfp292_p1	R1	RE127	269.97328542884947	436.4752013171426	-0.6930626479650298
Zfp292_p1_7	Zfp292_p1	R1	RE57L	230.72232472389132	772.6974666242406	-1.743702204407777
Zfp292_p1_7	Zfp292_p1	R1	RE57R	325.9163961640852	211.87004879602395	0.6212984519573793
Zfp292_p1_7	Zfp292_p1	R2	noRE	288.0594630960477	507.68178776587155	-0.8175361885443062
Zfp292_p1_7	Zfp292_p1	R2	RE57M	161.38495853550089	532.1725614837668	-1.7213257228961558
Zfp292_p1_7	Zfp292_p1	R2	RE97	199.83056884618696	536.0998325134112	-1.4236791063716159
Zfp292_p1_7	Zfp292_p1	R2	RE93	473.7185829717064	381.0361005179692	0.3140951698159045
Zfp292_p1_7	Zfp292_p1	R2	RE95	197.52697815609935	411.8207569608971	-1.0599288340174864
Zfp292_p1_7	Zfp292_p1	R2	RE96	251.69879086868303	346.89307541008543	-0.46277702749359506
Zfp292_p1_7	Zfp292_p1	R2	RE58	224.10679981005572	307.8341813984666	-0.4579495028336197
Zfp292_p1_7	Zfp292_p1	R2	RE61	321.73346383961103	297.49269285514646	0.113008113574317
Zfp292_p1_7	Zfp292_p1	R2	RE85	356.7794496129383	451.36366820032265	-0.3392493035401248
Zfp292_p1_7	Zfp292_p1	R2	RE127	184.22287867081093	759.3611119225529	-2.043274565387494
Zfp292_p1_7	Zfp292_p1	R2	RE57L	137.463811330984	293.48516283091385	-1.0941799137318122
Zfp292_p1_7	Zfp292_p1	R2	RE57R	286.3182434727126	198.95814495633056	0.5251325130571781
Zfp292_p1_7	Zfp292_p1	R3	noRE	301.94158905943635	337.4645196823159	-0.1604613131911119
Zfp292_p1_7	Zfp292_p1	R3	RE57M	372.9653264955048	367.40560356348936	0.021667298027901166
Zfp292_p1_7	Zfp292_p1	R3	RE97	289.27347022101037	289.57579599208213	-0.0015069514163995044
Zfp292_p1_7	Zfp292_p1	R3	RE93	263.1895869393793	434.9428204858303	-0.7247016947784298
Zfp292_p1_7	Zfp292_p1	R3	RE95	440.5091365053037	322.32519704308675	0.4506429618159687
Zfp292_p1_7	Zfp292_p1	R3	RE96	483.93412098139345	536.1468591662468	-0.14781466519069714
Zfp292_p1_7	Zfp292_p1	R3	RE58	433.1818758630522	166.2700110583295	1.3813914376886618
Zfp292_p1_7	Zfp292_p1	R3	RE61	204.80648599052762	327.0977106844656	-0.6754339227465394
Zfp292_p1_7	Zfp292_p1	R3	RE85	149.67197394964785	451.75534222794147	-1.5936731071926888
Zfp292_p1_7	Zfp292_p1	R3	RE127	284.1241742978715	390.6682161762927	-0.45940845212793946
Zfp292_p1_7	Zfp292_p1	R3	RE57L	55.08277832225738	457.49286080060136	-3.053845639918502
Zfp292_p1_7	Zfp292_p1	R3	RE57R	428.9147049605981	362.6897390355676	0.24194870661134776
Etv5_p1_1	Etv5_p1	R1	noRE	772.2747480985688	1014.5724879569748	-0.3936813794889606
Etv5_p1_1	Etv5_p1	R1	RE57M	1260.2570084976617	1231.431780083435	0.03338100308233235
Etv5_p1_1	Etv5_p1	R1	RE97	1003.8048146753448	1080.0297186739244	-0.1055912255579118
Etv5_p1_1	Etv5_p1	R1	RE93	641.3175087950749	1172.546748713691	-0.8705245512527818
Etv5_p1_1	Etv5_p1	R1	RE95	773.131905059336	913.4516319630736	-0.24061089720849085
Etv5_p1_1	Etv5_p1	R1	RE96	647.223108997825	943.2391346442474	-0.5433534612303654
Etv5_p1_1	Etv5_p1	R1	RE58	769.4337292774303	673.1252683850953	0.19291937617178148
Etv5_p1_1	Etv5_p1	R1	RE61	729.8110835380131	1368.393380038329	-0.9068788386323756
Etv5_p1_1	Etv5_p1	R1	RE85	846.0061504778546	1001.8791784953235	-0.24396582737898515
Etv5_p1_1	Etv5_p1	R1	RE127	962.8792248014772	908.1109049626106	0.08448544621262036
Etv5_p1_1	Etv5_p1	R1	RE57L	551.3872506113335	1034.4400318951546	-0.9076999800151128
Etv5_p1_1	Etv5_p1	R1	RE57R	990.3490491687021	708.3019622929838	0.48356675371609437
Etv5_p1_1	Etv5_p1	R2	noRE	763.2524460136154	912.4234895331332	-0.2575401899341705
Etv5_p1_1	Etv5_p1	R2	RE57M	930.7783655070749	1399.3521124917409	-0.5882442537124963
Etv5_p1_1	Etv5_p1	R2	RE97	707.9199524147431	894.1628004258936	-0.33694704469852843
Etv5_p1_1	Etv5_p1	R2	RE93	1140.520482765214	917.1359720033737	0.31448173077471486
Etv5_p1_1	Etv5_p1	R2	RE95	1087.1639883010118	1031.5640459378824	0.07573546277775665
Etv5_p1_1	Etv5_p1	R2	RE96	747.4691365191193	888.5331405240785	-0.24940851197623828
Etv5_p1_1	Etv5_p1	R2	RE58	564.908264609963	732.7094838494753	-0.3752188332919508
Etv5_p1_1	Etv5_p1	R2	RE61	898.5915103332886	953.8770618574107	-0.08613697771606184
Etv5_p1_1	Etv5_p1	R2	RE85	962.3981458381338	1449.482295303098	-0.5908269061807253
Etv5_p1_1	Etv5_p1	R2	RE127	759.9193745170951	1136.972564036629	-0.5812728799560883
Etv5_p1_1	Etv5_p1	R2	RE57L	1089.9175542205985	1262.0863657575135	-0.2115898251582988
Etv5_p1_1	Etv5_p1	R2	RE57R	910.8850000676002	907.4927632191811	0.005382726546142123
Etv5_p1_1	Etv5_p1	R3	noRE	925.8061958660659	869.5514343136922	0.09043784359012456
Etv5_p1_1	Etv5_p1	R3	RE57M	873.2846669163039	717.7225744030955	0.2830221307480223
Etv5_p1_1	Etv5_p1	R3	RE97	563.4475010623526	1084.7026691536744	-0.9449342321059002
Etv5_p1_1	Etv5_p1	R3	RE93	635.2138615596655	1052.3847541884506	-0.7283389502836162
Etv5_p1_1	Etv5_p1	R3	RE95	890.9806231970597	789.1409996572124	0.17510887054665114
Etv5_p1_1	Etv5_p1	R3	RE96	654.6823574519765	1260.2365032032703	-0.944816908473598
Etv5_p1_1	Etv5_p1	R3	RE58	1026.6751546045568	755.4441806780623	0.4425776678875268
Etv5_p1_1	Etv5_p1	R3	RE61	706.7000815443263	1002.0032291917057	-0.5037111610311676
Etv5_p1_1	Etv5_p1	R3	RE85	698.4692117650233	1178.1613289650602	-0.7542602665711416
Etv5_p1_1	Etv5_p1	R3	RE127	997.9485132582483	734.9445816816506	0.44132474382375175
Etv5_p1_1	Etv5_p1	R3	RE57L	797.536565003952	822.383279267569	-0.04425972110535694
Etv5_p1_1	Etv5_p1	R3	RE57R	937.214175756445	1080.1960679235863	-0.20484048338291916
Pou5f1_p1_10	Pou5f1_p1	R1	noRE	963.9741536549511	840.5519641326393	0.19765525580635937
Pou5f1_p1_10	Pou5f1_p1	R1	RE57M	460.5590396503083	3392.3013560869863	-2.880779251949206
Pou5f1_p1_10	Pou5f1_p1	R1	RE97	1427.6335142049347	596.0215220850979	1.2601752430773487
Pou5f1_p1_10	Pou5f1_p1	R1	RE93	434.1226213382045	1130.0924698809538	-1.380245854267054
Pou5f1_p1_10	Pou5f1_p1	R1	RE95	986.911688519747	1224.0778353395656	-0.3106995658190994
Pou5f1_p1_10	Pou5f1_p1	R1	RE96	763.2769078526073	1501.8377205298775	-0.9764411874929355
Pou5f1_p1_10	Pou5f1_p1	R1	RE58	696.1141953813334	1415.4778619651568	-1.0238827528664083
Pou5f1_p1_10	Pou5f1_p1	R1	RE61	572.774619045381	1453.9179662907247	-1.3438911362227226
Pou5f1_p1_10	Pou5f1_p1	R1	RE85	345.3394090185895	1843.6191733224891	-2.4164198420232714
Pou5f1_p1_10	Pou5f1_p1	R1	RE127	588.1287719399015	546.806432761198	0.10510000155774482
Pou5f1_p1_10	Pou5f1_p1	R1	RE57L	294.59460670960135	2983.5867945508967	-3.34020068693053
Pou5f1_p1_10	Pou5f1_p1	R1	RE57R	562.7937768812811	956.5179190414638	-0.7651750681346764
Pou5f1_p1_10	Pou5f1_p1	R2	noRE	1358.2949865696849	1256.3369586648525	0.1125725103392568
Pou5f1_p1_10	Pou5f1_p1	R2	RE57M	380.9435649151939	3323.8974741854945	-3.125193162176047
Pou5f1_p1_10	Pou5f1_p1	R2	RE97	679.244713835918	981.6893036933893	-0.5313285196745373
Pou5f1_p1_10	Pou5f1_p1	R2	RE93	784.0589747865041	1764.9218152826181	-1.1705599694905064
Pou5f1_p1_10	Pou5f1_p1	R2	RE95	448.64654728478376	1103.5544279907645	-1.2984874892745852
Pou5f1_p1_10	Pou5f1_p1	R2	RE96	427.1252208680682	1872.4111614240285	-2.132140204811259
Pou5f1_p1_10	Pou5f1_p1	R2	RE58	872.5578359468442	1232.405594279278	-0.49814964256066196
Pou5f1_p1_10	Pou5f1_p1	R2	RE61	673.6294399141856	1547.4005670131328	-1.199807518725495
Pou5f1_p1_10	Pou5f1_p1	R2	RE85	225.7680581846307	2145.1407323747294	-3.2481018320768955
Pou5f1_p1_10	Pou5f1_p1	R2	RE127	661.5841892806487	725.220898443746	-0.13249382886615144
Pou5f1_p1_10	Pou5f1_p1	R2	RE57L	530.6320738185476	2689.94677400143	-2.341772015368343
Pou5f1_p1_10	Pou5f1_p1	R2	RE57R	713.4564073462201	960.2775771871873	-0.4286210103736985
Pou5f1_p1_10	Pou5f1_p1	R3	noRE	1135.6111970875124	1069.5304089402498	0.08649069239189909
Pou5f1_p1_10	Pou5f1_p1	R3	RE57M	258.3467139627399	5073.187839902833	-4.29545914152023
Pou5f1_p1_10	Pou5f1_p1	R3	RE97	785.9655550785144	859.074861443177	-0.1283162061862145
Pou5f1_p1_10	Pou5f1_p1	R3	RE93	296.295195359427	1320.1037176298214	-2.1555063844271145
Pou5f1_p1_10	Pou5f1_p1	R3	RE95	449.6051953711949	1062.244122275	-1.2403662429269946
Pou5f1_p1_10	Pou5f1_p1	R3	RE96	293.7223549649408	1775.9864709881927	-2.5960546208823208
Pou5f1_p1_10	Pou5f1_p1	R3	RE58	534.3713429281746	661.4654787755281	-0.3078180367775229
Pou5f1_p1_10	Pou5f1_p1	R3	RE61	669.9761599184386	1063.5244001025642	-0.666663499278863
Pou5f1_p1_10	Pou5f1_p1	R3	RE85	471.18954761926176	2564.559040794761	-2.4443063514438923
Pou5f1_p1_10	Pou5f1_p1	R3	RE127	678.6853068033962	533.9132287742666	0.3461317208676586
Pou5f1_p1_10	Pou5f1_p1	R3	RE57L	983.7318720087657	2187.502727179283	-1.1529396949486608
Pou5f1_p1_10	Pou5f1_p1	R3	RE57R	1083.7967071281412	1182.5470073041008	-0.12580225260101138
Gabpb1_p1_11	Gabpb1_p1	R1	noRE	309.45761182673147	292.2231437804879	0.082668616711624
